stop_id,stop_name,stop_lat,stop_lon,route_id
par_8_12827,CLARA JANÉS-CENTRO COMERCIAL,40.3423881530762,-3.74879693984985,8__480___
par_8_12827,CLARA JANÉS-CENTRO COMERCIAL,40.3423881530762,-3.74879693984985,8__485___
par_8_12828,AV.REINA SOFÍA-GABRIELA MISTRAL,40.3425941467285,-3.74585580825806,8__480___
par_8_12828,AV.REINA SOFÍA-GABRIELA MISTRAL,40.3425941467285,-3.74585580825806,8__485___
par_8_12829,AV.REINA SOFÍA-GABRIELA MISTRAL,40.3429069519043,-3.74635362625122,9__1__074_
par_8_13121,AV.LA MANCHA-PARQUE PABLO RUIZ PICASSO,40.3320309089567,-3.75805835628669,9__1__074_
par_8_16211,MONEGROS-PRIORATO,40.3358573913574,-3.74985504150391,8__480___
par_8_16211,MONEGROS-PRIORATO,40.3358573913574,-3.74985504150391,8__481___
par_8_16211,MONEGROS-PRIORATO,40.3358573913574,-3.74985504150391,8__483___
par_8_16211,MONEGROS-PRIORATO,40.3358573913574,-3.74985504150391,8__484___
par_8_16211,MONEGROS-PRIORATO,40.3358573913574,-3.74985504150391,8__488___
par_8_17041,INTERCAMBIADOR DE PLAZA ELÍPTICA,40.384391784668,-3.71839499473572,8__480___
par_8_17800,CTRA.M425-PARQUE TECNÓLOGICO,40.3580131530762,-3.74560165405273,8__480___
par_8_17800,CTRA.M425-PARQUE TECNÓLOGICO,40.3580131530762,-3.74560165405273,8__484___
par_8_17800,CTRA.M425-PARQUE TECNÓLOGICO,40.3580131530762,-3.74560165405273,8__485___
par_8_3995,VÍA LUSITANA-CONSEJERÍA DE EMPLEO Y MUJER,40.3752365112305,-3.73183250427246,8__480___
par_8_07547,AV.CARABANCHEL ALTO-AV DEL EURO,40.3642120361328,-3.75346684455872,8__482___
par_8_07547,AV.CARABANCHEL ALTO-AV DEL EURO,40.3642120361328,-3.75346684455872,8__491___
par_8_07547,AV.CARABANCHEL ALTO-AV DEL EURO,40.3642120361328,-3.75346684455872,8__492___
par_8_07547,AV.CARABANCHEL ALTO-AV DEL EURO,40.3642120361328,-3.75346684455872,8__493___
par_8_07562,GUABAIRO-CARABANCHEL,40.3872566223145,-3.74528789520264,8__481___
par_8_07567,AV.CARABANCHEL ALTO-CARPIO Y TORTA,40.3639869689941,-3.75382947921753,8__481___
par_8_07570,AV.CARABANCHEL ALTO-CHIRIMOYA,40.3700256347656,-3.75313115119934,8__482___
par_8_07570,AV.CARABANCHEL ALTO-CHIRIMOYA,40.3700256347656,-3.75313115119934,8__491___
par_8_07570,AV.CARABANCHEL ALTO-CHIRIMOYA,40.3700256347656,-3.75313115119934,8__492___
par_8_07570,AV.CARABANCHEL ALTO-CHIRIMOYA,40.3700256347656,-3.75313115119934,8__493___
par_8_07571,AV.CARABANCHEL ALTO-ALLARIZ,40.3677253723145,-3.75347065925598,8__481___
par_8_07572,AV.CARABANCHEL ALTO-ALLARIZ,40.367359161377,-3.75336050987244,8__482___
par_8_07572,AV.CARABANCHEL ALTO-ALLARIZ,40.367359161377,-3.75336050987244,8__491___
par_8_07572,AV.CARABANCHEL ALTO-ALLARIZ,40.367359161377,-3.75336050987244,8__492___
par_8_07572,AV.CARABANCHEL ALTO-ALLARIZ,40.367359161377,-3.75336050987244,8__493___
par_8_07603,GUABAIRO-CENTRO COMERCIAL,40.3854866027832,-3.74609303474426,8__481___
par_8_07605,OCA-EST.CARABANCHEL,40.3880386352539,-3.74395322799683,8__486___
par_8_07864,AV.DOCTOR FLEMING-COLEGIO,40.3225928453802,-3.76574477039584,8__468___
par_8_07890,AV.DOCTOR FLEMING-GARCILASO,40.3238973028533,-3.76329945099042,8__481___
par_8_07891,AV.DOCTOR FLEMING-CONSTITUCIÓN DE CÁDIZ,40.323897846488,-3.76321706275115,8__468___
par_8_07895,AV.MUSEO-PZA.JOAN MANUEL SERRAT,40.3249616557709,-3.76036873835007,8__450___
par_8_07895,AV.MUSEO-PZA.JOAN MANUEL SERRAT,40.3249616557709,-3.76036873835007,8__468___
par_8_07896,AV.MUSEO-PZA.JOAN MANUEL SERRAT,40.3250070072092,-3.76032216399265,8__481___
par_8_07896,AV.MUSEO-PZA.JOAN MANUEL SERRAT,40.3250070072092,-3.76032216399265,8__483___
par_8_07896,AV.MUSEO-PZA.JOAN MANUEL SERRAT,40.3250070072092,-3.76032216399265,9__1__074_
par_8_07925,RIOJA-SERENA,40.3319244384766,-3.75600361824036,8__481___
par_8_07934,AV.DOCTOR FLEMING-COLEGIO,40.322665224112,-3.76569850663754,8__481___
par_8_07936,AV.MUSEO-CENTRO DE MAYORES,40.3221207233571,-3.75395734912805,8__481___
par_8_07936,AV.MUSEO-CENTRO DE MAYORES,40.3221207233571,-3.75395734912805,8__483___
par_8_07936,AV.MUSEO-CENTRO DE MAYORES,40.3221207233571,-3.75395734912805,9__1__074_
par_8_07937,LUGO-CENTRO DE MAYORES,40.3218252098337,-3.75368334519219,8__450___
par_8_07937,LUGO-CENTRO DE MAYORES,40.3218252098337,-3.75368334519219,8__468___
par_8_07944,AV.EUROPA-ALCUDIA,40.332466425083,-3.7465030108477,8__481___
par_8_07944,AV.EUROPA-ALCUDIA,40.332466425083,-3.7465030108477,8__432___
par_8_07947,AV.EUROPA-CENTRO DE SALUD,40.3305797455151,-3.74569351097628,8__481___
par_8_07947,AV.EUROPA-CENTRO DE SALUD,40.3305797455151,-3.74569351097628,8__432___
par_8_07950,AV.ALEMANIA-AV.EUROPA,40.3327140808105,-3.74584102630615,8__481___
par_8_07972,AV.PORTUGAL-AV.BÉLGICA,40.3385848999023,-3.74053716659546,8__481___
par_8_07972,AV.PORTUGAL-AV.BÉLGICA,40.3385848999023,-3.74053716659546,8__488___
par_8_07977,AV.ALEMANIA-AV.FRANCIA,40.3334009024696,-3.74268731687451,8__481___
par_8_07977,AV.ALEMANIA-AV.FRANCIA,40.3334009024696,-3.74268731687451,8__432___
par_8_07978,AV.ALEMANIA-AV.FRANCIA,40.3333376167934,-3.74272193984166,9__1__074_
par_8_07979,AV.ALEMANIA-INSTITUTO,40.334048543345,-3.74003385590026,8__481___
par_8_07979,AV.ALEMANIA-INSTITUTO,40.334048543345,-3.74003385590026,8__432___
par_8_07980,AV.ALEMANIA-COLEGIO,40.3339496766455,-3.73999745865448,9__1__074_
par_8_07981,AV.BÉLGICA-BIBLIOTECA,40.3358735136302,-3.7392297043662,8__481___
par_8_07981,AV.BÉLGICA-BIBLIOTECA,40.3358735136302,-3.7392297043662,8__432___
par_8_07982,AV.BÉLGICA-BIBLIOTECA,40.3356847129616,-3.73916878044686,9__1__074_
par_8_08199,CTRA.M421-MONTEJANO,40.3582801818848,-3.75444889068604,8__481___
par_8_08203,CTRA.M421-DEPORTIVO BUTARQUE,40.3486061096191,-3.75538921356201,8__481___
par_8_08352,RIOJA-LA SAGRA,40.3341331481934,-3.75569868087769,8__481___
par_8_08352,RIOJA-LA SAGRA,40.3341331481934,-3.75569868087769,8__488___
par_8_09073,AV.EUROPA-EST.ZARZAQUEMADA,40.3404159545898,-3.74735045433044,8__481___
par_8_09073,AV.EUROPA-EST.ZARZAQUEMADA,40.3404159545898,-3.74735045433044,8__488___
par_8_09074,AV.FRANCIA-POLONIA,40.3390693664551,-3.74521636962891,8__481___
par_8_09074,AV.FRANCIA-POLONIA,40.3390693664551,-3.74521636962891,8__488___
par_8_09076,AV.REY JUAN CARLOS I-EST.EL CARRASCAL,40.3370352987655,-3.73928947580313,8__481___
par_8_09077,C.C.PARQUESUR-EST.EL CARRASCAL,40.3370525016147,-3.73800641526342,8__485___
par_8_09077,C.C.PARQUESUR-EST.EL CARRASCAL,40.3370525016147,-3.73800641526342,8__488___
par_8_09077,C.C.PARQUESUR-EST.EL CARRASCAL,40.3370525016147,-3.73800641526342,9__1__074_
par_8_09079,AV.GRAN BRETAÑA-C.C.PARQUESUR,40.3387565612793,-3.73758387565613,8__485___
par_8_09079,AV.GRAN BRETAÑA-C.C.PARQUESUR,40.3387565612793,-3.73758387565613,9__1__074_
par_8_09511,MONEGROS-AV.REY JUAN CARLOS I,40.3357238769531,-3.75525712966919,9__1__074_
par_8_09512,MONEGROS-AV.REY JUAN CARLOS I,40.3352813720703,-3.75551128387451,8__481___
par_8_09512,MONEGROS-AV.REY JUAN CARLOS I,40.3352813720703,-3.75551128387451,8__483___
par_8_09514,AV.BÉLGICA-CORREOS,40.340518951416,-3.74086451530457,8__481___
par_8_09516,AV.GRAN BRETAÑA-C.C.PARQUESUR,40.3381004333496,-3.73761200904846,8__481___
par_8_09517,AV.PORTUGAL-CENTRO DE SALUD,40.3377571105957,-3.74427199363709,8__481___
par_8_09517,AV.PORTUGAL-CENTRO DE SALUD,40.3377571105957,-3.74427199363709,8__488___
par_8_09520,REY PASTOR-JUAN DE LA CIERVA,40.3286933898926,-3.74290108680725,8__481___
par_8_1152,NTRA.SRA.FATIMA-MONS.OSCAR ROMERO,40.3825378417969,-3.74787473678589,8__481___
par_8_1153,NTRA.SRA.FATIMA-MONS.OSCAR ROMERO,40.3826026916504,-3.7476634979248,8__486___
par_8_1156,NTRA.SRA.FATIMA-EUGENIA DE MONTIJO,40.3782424926758,-3.74879336357117,8__481___
par_8_1157,NTRA.SRA.FATIMA-EUGENIA DE MONTIJO,40.3782730102539,-3.74862861633301,8__486___
par_8_1158,AV.CARABANCHEL ALTO-GOMEZ ARTECHE,40.3696212768555,-3.75330328941345,8__481___
par_8_12697,OCA-MATILDE HERNÁNDEZ,40.389835357666,-3.7354781627655,8__481___
par_8_15333,CTRA.M421-POLIDEPORTIVO,40.3506622314453,-3.75492930412292,8__482___
par_8_15333,CTRA.M421-POLIDEPORTIVO,40.3506622314453,-3.75492930412292,8__491___
par_8_15333,CTRA.M421-POLIDEPORTIVO,40.3506622314453,-3.75492930412292,8__492___
par_8_15333,CTRA.M421-POLIDEPORTIVO,40.3506622314453,-3.75492930412292,8__493___
par_8_15334,AV.FUENLABRADA-HOSPITAL SEVERO OCHOA,40.3209457397461,-3.76774549484253,8__481___
par_8_15334,AV.FUENLABRADA-HOSPITAL SEVERO OCHOA,40.3209457397461,-3.76774549484253,8__497___
par_8_16165,AV.CARABANCHEL ALTO-AV.LA PESETA,40.3616676330566,-3.75405097007751,8__481___
par_8_16166,AV.CARABANCHEL ALTO-AV.LA PESETA,40.3617248535156,-3.75375723838806,8__482___
par_8_16166,AV.CARABANCHEL ALTO-AV.LA PESETA,40.3617248535156,-3.75375723838806,8__491___
par_8_16166,AV.CARABANCHEL ALTO-AV.LA PESETA,40.3617248535156,-3.75375723838806,8__492___
par_8_16166,AV.CARABANCHEL ALTO-AV.LA PESETA,40.3617248535156,-3.75375723838806,8__493___
par_8_18326,JULIO PALACIOS-CENTRO COMERCIAL,40.3206748962402,-3.74902772903442,8__481___
par_8_18328,JULIO PALACIOS-POL.IND.NTRA.SRA.BUTARQUE,40.3237991333008,-3.74491906166077,8__481___
par_8_18329,TORRES QUEVEDO-REY PASTOR,40.3265228271484,-3.74477243423462,8__481___
par_8_2548,OCA-MATILDE HERNANDEZ,40.3895263671875,-3.73423767089844,8__486___
par_8_3715,OCA-PINZON,40.3888359069824,-3.74054527282715,8__481___
par_8_3716,OCA-PINZON,40.3887405395508,-3.74043822288513,8__486___
par_8_378,EUGENIA DE MONTIJO-PZA.PARTERRE,40.3750686645508,-3.750807762146,8__482___
par_8_378,EUGENIA DE MONTIJO-PZA.PARTERRE,40.3750686645508,-3.750807762146,8__486___
par_8_378,EUGENIA DE MONTIJO-PZA.PARTERRE,40.3750686645508,-3.750807762146,8__491___
par_8_378,EUGENIA DE MONTIJO-PZA.PARTERRE,40.3750686645508,-3.750807762146,8__492___
par_8_378,EUGENIA DE MONTIJO-PZA.PARTERRE,40.3750686645508,-3.750807762146,8__493___
par_8_379,EUGENIA DE MONTIJO-PZA.PARTERRE,40.3751106262207,-3.75099682807922,8__481___
par_8_4019,AV. CARABANCHEL ALTO-Nº 44,40.3720054626465,-3.75221085548401,8__481___
par_8_4020,AV. CARABANCHEL ALTO-Nº 44,40.3720245361328,-3.75201082229614,8__482___
par_8_4020,AV. CARABANCHEL ALTO-Nº 44,40.3720245361328,-3.75201082229614,8__491___
par_8_4020,AV. CARABANCHEL ALTO-Nº 44,40.3720245361328,-3.75201082229614,8__492___
par_8_4020,AV. CARABANCHEL ALTO-Nº 44,40.3720245361328,-3.75201082229614,8__493___
par_8_50003,OCA-GRAL.RICARDOS,40.3888702392578,-3.73280477523804,8__486___
par_8_5600,GTA.VALLE DE ORO-GRAL.RICARDOS,40.3883934020996,-3.73111486434937,8__481___
par_8_589,NTRA.SRA.FATIMA-FONTIVEROS,40.3851089477539,-3.74597096443176,8__486___
par_8_07882,FEDERICA MONTSENY-MANUEL BARTOLOME,40.3222541809082,-3.78096675872803,8__482___
par_8_07882,FEDERICA MONTSENY-MANUEL BARTOLOME,40.3222541809082,-3.78096675872803,8__486___
par_8_07883,AV.DR.MENDIGUCHIA CARRICHE-RÍO SEGRE,40.3331146240234,-3.77378129959106,8__482___
par_8_07883,AV.DR.MENDIGUCHIA CARRICHE-RÍO SEGRE,40.3331146240234,-3.77378129959106,8__488___
par_8_07883,AV.DR.MENDIGUCHIA CARRICHE-RÍO SEGRE,40.3331146240234,-3.77378129959106,8__450___
par_8_07887,RÍO GUADALQUIVIR-RÍO TAJO,40.3340034484863,-3.77162528038025,8__482___
par_8_07887,RÍO GUADALQUIVIR-RÍO TAJO,40.3340034484863,-3.77162528038025,8__486___
par_8_07887,RÍO GUADALQUIVIR-RÍO TAJO,40.3340034484863,-3.77162528038025,8__488___
par_8_07900,AV.FUENLABRADA-TRVA.DEL CID,40.3308782524314,-3.76209497033967,8__497___
par_8_07900,AV.FUENLABRADA-TRVA.DEL CID,40.3308782524314,-3.76209497033967,8__432___
par_8_07901,AV.FUENLABRADA-CONSTITUCIÓN,40.3307342529297,-3.76208806037903,8__482___
par_8_07901,AV.FUENLABRADA-CONSTITUCIÓN,40.3307342529297,-3.76208806037903,8__485___
par_8_07901,AV.FUENLABRADA-CONSTITUCIÓN,40.3307342529297,-3.76208806037903,8__491___
par_8_07901,AV.FUENLABRADA-CONSTITUCIÓN,40.3307342529297,-3.76208806037903,8__492___
par_8_07901,AV.FUENLABRADA-CONSTITUCIÓN,40.3307342529297,-3.76208806037903,8__493___
par_8_07902,AV.FUENLABRADA-BATALLA DE BRUNETE,40.3327564918028,-3.76143331481973,8__497___
par_8_07902,AV.FUENLABRADA-BATALLA DE BRUNETE,40.3327564918028,-3.76143331481973,8__432___
par_8_07909,RÍO DUERO-PZA.RÍO HEREDIA,40.3352203369141,-3.76615309715271,8__482___
par_8_07909,RÍO DUERO-PZA.RÍO HEREDIA,40.3352203369141,-3.76615309715271,8__488___
par_8_07909,RÍO DUERO-PZA.RÍO HEREDIA,40.3352203369141,-3.76615309715271,8__450___
par_8_07911,RÍO MANZANARES-RÍO DUERO,40.3346862792969,-3.76926684379578,8__482___
par_8_07911,RÍO MANZANARES-RÍO DUERO,40.3346862792969,-3.76926684379578,8__486___
par_8_07911,RÍO MANZANARES-RÍO DUERO,40.3346862792969,-3.76926684379578,8__488___
par_8_07912,RÍO DUERO-RÍO MANZANARES,40.3353080749512,-3.77025103569031,8__486___
par_8_07916,AV.FUENLABRADA-AV.REY JUAN CARLOS I,40.3338584899902,-3.76061654090881,8__482___
par_8_07916,AV.FUENLABRADA-AV.REY JUAN CARLOS I,40.3338584899902,-3.76061654090881,8__485___
par_8_07916,AV.FUENLABRADA-AV.REY JUAN CARLOS I,40.3338584899902,-3.76061654090881,8__491___
par_8_07916,AV.FUENLABRADA-AV.REY JUAN CARLOS I,40.3338584899902,-3.76061654090881,8__492___
par_8_07916,AV.FUENLABRADA-AV.REY JUAN CARLOS I,40.3338584899902,-3.76061654090881,8__493___
par_8_08145,COBRE-POL.IND.POLVORANCA ESTACIÓN,40.3273773193359,-3.77479887008667,8__482___
par_8_08213,CºPOLVORANCA-ESTAÑO,40.3260917663574,-3.7772912979126,8__482___
par_8_08213,CºPOLVORANCA-ESTAÑO,40.3260917663574,-3.7772912979126,8__486___
par_8_09510,AV.LA MANCHA-PARQUE DE LOS OLIVOS,40.3368225097656,-3.75670576095581,8__482___
par_8_09510,AV.LA MANCHA-PARQUE DE LOS OLIVOS,40.3368225097656,-3.75670576095581,8__491___
par_8_09510,AV.LA MANCHA-PARQUE DE LOS OLIVOS,40.3368225097656,-3.75670576095581,8__492___
par_8_09510,AV.LA MANCHA-PARQUE DE LOS OLIVOS,40.3368225097656,-3.75670576095581,8__493___
par_8_09525,FEDERICA MONTSENY-DIEGO MTNEZ.BARRIO,40.3241653442383,-3.77936458587646,8__482___
par_8_09525,FEDERICA MONTSENY-DIEGO MTNEZ.BARRIO,40.3241653442383,-3.77936458587646,8__486___
par_8_10575,RÍO DUERO-COLEGIO,40.3353309631348,-3.76680183410645,8__486___
par_8_11393,COBRE-PZA.JOSÉ LUIS LÓPEZ ARANGUREN,40.3306770324707,-3.77304720878601,8__482___
par_8_12428,AV.CONDE DE BARCELONA-AV.PABLO IGLESIAS,40.3251686096191,-3.78324866294861,8__482___
par_8_12444,COBRE-PABELLÓN OLÍMPIA,40.3292274475098,-3.77324247360229,8__482___
par_8_15597,ALCALDE FCO.MORENO-EST.PARQUE POLVORANCA,40.3124771118164,-3.78418469429016,8__482___
par_8_15604,CÉSAR GªCONTONENTE-ALCALDE A.DE CASTRO,40.3217239379883,-3.78611612319946,8__482___
par_8_18310,AV.ALCORCÓN-CANTABRIA,40.3338890075684,-3.77666258811951,8__482___
par_8_18310,AV.ALCORCÓN-CANTABRIA,40.3338890075684,-3.77666258811951,8__450___
par_8_18312,CANTABRIA-ARAGÓN,40.3319664001465,-3.77681732177734,8__482___
par_8_19301,CAMINO DE POLVORANCA-POL.IND.POLVORANCA,40.325756072998,-3.78389120101929,8__482___
par_8_20186,ALCALDE PEDRO GLEZ.GLEZ.-ARANJUEZ,40.3159370422363,-3.78661394119263,8__482___
par_8_20188,A.PEDRO GLEZ.GLEZ.-TORREJÓN DE ARDOZ,40.3182907104492,-3.78525233268738,8__482___
par_8_661,JOAQUIN TURINA-NAVALMORALES,40.3824272155762,-3.75787568092346,8__482___
par_8_661,JOAQUIN TURINA-NAVALMORALES,40.3824272155762,-3.75787568092346,8__485___
par_8_661,JOAQUIN TURINA-NAVALMORALES,40.3824272155762,-3.75787568092346,8__491___
par_8_661,JOAQUIN TURINA-NAVALMORALES,40.3824272155762,-3.75787568092346,8__492___
par_8_661,JOAQUIN TURINA-NAVALMORALES,40.3824272155762,-3.75787568092346,8__493___
par_8_663,AV.POBLADOS-PARQUE EUGENIA MONTIJO,40.3784599304199,-3.75566363334656,8__482___
par_8_663,AV.POBLADOS-PARQUE EUGENIA MONTIJO,40.3784599304199,-3.75566363334656,8__485___
par_8_663,AV.POBLADOS-PARQUE EUGENIA MONTIJO,40.3784599304199,-3.75566363334656,8__491___
par_8_663,AV.POBLADOS-PARQUE EUGENIA MONTIJO,40.3784599304199,-3.75566363334656,8__492___
par_8_663,AV.POBLADOS-PARQUE EUGENIA MONTIJO,40.3784599304199,-3.75566363334656,8__493___
par_8_667,AV.POBLADOS-PARTERRE,40.3766899108887,-3.75079035758972,8__482___
par_8_667,AV.POBLADOS-PARTERRE,40.3766899108887,-3.75079035758972,8__485___
par_8_667,AV.POBLADOS-PARTERRE,40.3766899108887,-3.75079035758972,8__491___
par_8_667,AV.POBLADOS-PARTERRE,40.3766899108887,-3.75079035758972,8__492___
par_8_667,AV.POBLADOS-PARTERRE,40.3766899108887,-3.75079035758972,8__493___
par_8_07587,CTRA.BARRIO DE LA FORTUNA-AV.LA PESETA,40.3695335388184,-3.76615285873413,8__483___
par_8_07587,CTRA.BARRIO DE LA FORTUNA-AV.LA PESETA,40.3695335388184,-3.76615285873413,8__486___
par_8_07587,CTRA.BARRIO DE LA FORTUNA-AV.LA PESETA,40.3695335388184,-3.76615285873413,8__487___
par_8_07588,CTRA.BARRIO DE LA FORTUNA-ASILO,40.3654098510742,-3.77115893363953,8__483___
par_8_07588,CTRA.BARRIO DE LA FORTUNA-ASILO,40.3654098510742,-3.77115893363953,8__486___
par_8_07588,CTRA.BARRIO DE LA FORTUNA-ASILO,40.3654098510742,-3.77115893363953,8__487___
par_8_07894,AV.DOS DE MAYO-AV.FUENLABRADA,40.3346557617188,-3.76152014732361,8__488___
par_8_07910,AV.MAR MEDITERRÁNEO-RÍO DUERO,40.3354339599609,-3.76524901390076,8__483___
par_8_07915,AV.DOS DE MAYO-SEGURIDAD SOCIAL,40.3348808288574,-3.76119303703308,8__483___
par_8_07923,AV.REY JUAN CARLOS I-MONEGROS,40.3346903179191,-3.7564164224046,8__483___
par_8_07923,AV.REY JUAN CARLOS I-MONEGROS,40.3346903179191,-3.7564164224046,8__432___
par_8_07924,AV.REY JUAN CARLOS I-LA RIOJA,40.334555730964,-3.75633251212534,8__485___
par_8_07924,AV.REY JUAN CARLOS I-LA RIOJA,40.334555730964,-3.75633251212534,8__488___
par_8_07924,AV.REY JUAN CARLOS I-LA RIOJA,40.334555730964,-3.75633251212534,9__1__074_
par_8_07961,MONEGROS-RIBEIRO,40.337890625,-3.75017189979553,8__483___
par_8_07961,MONEGROS-RIBEIRO,40.337890625,-3.75017189979553,8__484___
par_8_07962,MONEGROS-RIBEIRO,40.3380088806152,-3.75033783912659,9__1__074_
par_8_07963,MONEGROS-COLEGIO,40.3388252258301,-3.75192451477051,8__483___
par_8_07963,MONEGROS-COLEGIO,40.3388252258301,-3.75192451477051,8__484___
par_8_07964,MONEGROS-COLEGIO,40.3386878967285,-3.75214672088623,9__1__074_
par_8_07965,MONEGROS-AV.LA MANCHA,40.3375473022461,-3.75453591346741,8__483___
par_8_07965,MONEGROS-AV.LA MANCHA,40.3375473022461,-3.75453591346741,8__484___
par_8_07966,MONEGROS-PANADÉS,40.3376197814941,-3.75433659553528,9__1__074_
par_8_08035,SAN BERNARDO-SANTA CATALINA,40.3610992431641,-3.78018999099731,8__483___
par_8_08035,SAN BERNARDO-SANTA CATALINA,40.3610992431641,-3.78018999099731,8__486___
par_8_08035,SAN BERNARDO-SANTA CATALINA,40.3610992431641,-3.78018999099731,8__487___
par_8_08140,SEFARDITAS-OBELISCO V CENTENARIO,40.3389129638672,-3.76759600639343,8__483___
par_8_08140,SEFARDITAS-OBELISCO V CENTENARIO,40.3389129638672,-3.76759600639343,9__1__074_
par_8_12115,JESÚS M.HADDAD BLANCO-CENTRO DE SALUD,40.3367614746094,-3.7672655582428,8__483___
par_8_12115,JESÚS M.HADDAD BLANCO-CENTRO DE SALUD,40.3367614746094,-3.7672655582428,9__1__074_
par_8_12744,AV.GIBRALTAR-CASA DEL RELOJ,40.3266220092773,-3.75949931144714,8__483___
par_8_12744,AV.GIBRALTAR-CASA DEL RELOJ,40.3266220092773,-3.75949931144714,9__1__074_
par_8_12745,AV.GIBRALTAR-CASA DEL RELOJ,40.3266410827637,-3.7597348690033,8__450___
par_8_15145,PZA.SAN ANTONIO DE LA FLORIDA-SAN AMADO,40.3573989868164,-3.78127789497375,8__483___
par_8_15530,ÁLAVA-VIZCAYA,40.3574562072754,-3.77398896217346,8__483___
par_8_15530,ÁLAVA-VIZCAYA,40.3574562072754,-3.77398896217346,8__486___
par_8_16600,SAN LUIS-JARDINES GARCÍA LORCA,40.3565292358398,-3.77517938613892,8__483___
par_8_16601,SAN PEDRO-SAN AGUSTÍN,40.3557167053223,-3.77833795547485,8__483___
par_8_16603,SAN PEDRO-SAN FERNANDO,40.3561248779297,-3.78151059150696,8__483___
par_8_16605,BEJA-BRAGANZA,40.3567771911621,-3.78533363342285,8__483___
par_8_16607,COIMBRA-JESÚS,40.3578262329102,-3.78340268135071,8__483___
par_8_16610,SANTO DOMINGO-SAN JOSÉ,40.3591613769531,-3.77919030189514,8__483___
par_8_16610,SANTO DOMINGO-SAN JOSÉ,40.3591613769531,-3.77919030189514,8__486___
par_8_16610,SANTO DOMINGO-SAN JOSÉ,40.3591613769531,-3.77919030189514,8__487___
par_8_17804,AV.AMÉRICA LATINA-BRASIL,40.3451957702637,-3.76976299285889,8__483___
par_8_17804,AV.AMÉRICA LATINA-BRASIL,40.3451957702637,-3.76976299285889,8__486___
par_8_17804,AV.AMÉRICA LATINA-BRASIL,40.3451957702637,-3.76976299285889,8__487___
par_8_17804,AV.AMÉRICA LATINA-BRASIL,40.3451957702637,-3.76976299285889,9__1__074_
par_8_18320,AV.VALLADOLID-CTRA.M406,40.3195877075195,-3.75001621246338,8__483___
par_8_18320,AV.VALLADOLID-CTRA.M406,40.3195877075195,-3.75001621246338,9__1__074_
par_8_18321,ZAMORA-CUENCA,40.3187637329102,-3.75444436073303,8__483___
par_8_18321,ZAMORA-CUENCA,40.3187637329102,-3.75444436073303,9__1__074_
par_8_18323,PONTEVEDRA-HUELVA,40.3182945251465,-3.75857043266296,8__483___
par_8_18323,PONTEVEDRA-HUELVA,40.3182945251465,-3.75857043266296,9__1__074_
par_8_359,COLONIA AVIACIÓN,40.3749008178711,-3.76525950431824,8__483___
par_8_359,COLONIA AVIACIÓN,40.3749008178711,-3.76525950431824,8__487___
par_8_361,MAESTRA JUSTA FREIRE,40.3775253295898,-3.76632595062256,8__483___
par_8_361,MAESTRA JUSTA FREIRE,40.3775253295898,-3.76632595062256,8__487___
par_8_4265,CTRA.BARRIO LA FORTUNA-JOAQUIN TURINA,40.3727111816406,-3.76557636260986,8__483___
par_8_4265,CTRA.BARRIO LA FORTUNA-JOAQUIN TURINA,40.3727111816406,-3.76557636260986,8__486___
par_8_4265,CTRA.BARRIO LA FORTUNA-JOAQUIN TURINA,40.3727111816406,-3.76557636260986,8__487___
par_8_579,RAFAEL FINAT-AVENIDA DE LAS ÁGUILAS,40.3838882446289,-3.76452469825745,8__483___
par_8_579,RAFAEL FINAT-AVENIDA DE LAS ÁGUILAS,40.3838882446289,-3.76452469825745,8__487___
par_8_581,RAFAEL FINAT Nº 31,40.3816719055176,-3.76736235618591,8__483___
par_8_581,RAFAEL FINAT Nº 31,40.3816719055176,-3.76736235618591,8__487___
par_8_07615,AV.ABRANTES-PAN BENDITO,40.3757057189941,-3.73454689979553,8__484___
par_8_07874,PIZARRO-PARQUE SAN CRISTÓBAL,40.3250999450684,-3.76626229286194,8__485___
par_8_07874,PIZARRO-PARQUE SAN CRISTÓBAL,40.3250999450684,-3.76626229286194,8__486___
par_8_07875,PIZARRO-PARQUE SAN CRISTÓBAL,40.3249626159668,-3.7665433883667,8__484___
par_8_07892,AV.FUENLABRADA-PZA.ESPAÑA,40.3275871276855,-3.76371264457703,8__497___
par_8_07893,AV.FUENLABRADA-GETAFE,40.3271980285645,-3.76386117935181,8__484___
par_8_07893,AV.FUENLABRADA-GETAFE,40.3271980285645,-3.76386117935181,8__491___
par_8_07893,AV.FUENLABRADA-GETAFE,40.3271980285645,-3.76386117935181,8__492___
par_8_07893,AV.FUENLABRADA-GETAFE,40.3271980285645,-3.76386117935181,8__493___
par_8_17960,VALLE DE ORO-OPORTO,40.3883018493652,-3.72995924949646,8__484___
par_8_2440,AV.ABRANTES-ALFONSO MARTINEZ CONDE,40.3807640075684,-3.72802829742432,8__484___
par_8_2442,AV.ABRANTES-CARRERO JUAN RAMON,40.3793983459473,-3.73001623153687,8__484___
par_8_2444,AV.ABRANTES-PZA.MENINAS,40.3775405883789,-3.73222255706787,8__484___
par_8_3182,AV.POBLADOS-AV.ABRANTES,40.3739585876465,-3.73552918434143,8__484___
par_8_3182,AV.POBLADOS-AV.ABRANTES,40.3739585876465,-3.73552918434143,8__485___
par_8_5046,AV.ABRANTES-PELICANO,40.3829154968262,-3.7254478931427,8__484___
